f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,f,class
2.26199,0.07415,2.01625,0.60790,-0.10428,0.76556,1.14446,-0.80337,-0.52363,1.18138,2.54095,-0.84610,0.27967,0.96315,-0.05967,0.52045,-0.46450,0.16191,0.85459,0.91943,1.50854,0
0.25430,-1.58570,0.92790,1.56984,0.20318,0.46911,-0.30811,-0.19149,-0.40825,-1.74380,1.35953,0.11172,-0.24050,1.88381,-0.74963,0.48395,-0.83565,0.06320,0.92301,0.49470,-0.40323,0
-1.39216,0.68321,0.75307,-0.82212,1.48178,1.24727,-0.80631,0.26702,1.92584,-0.63414,1.88419,0.26578,0.86331,1.11676,1.08261,2.19604,0.99094,-1.29413,-0.13324,0.87003,-0.03336,0
1.63594,-0.91173,0.46238,3.42631,-0.30161,-0.31363,1.03303,0.43400,1.91326,-0.73321,1.02657,0.82117,0.93924,-0.53182,1.52989,1.20824,1.35741,-0.30355,1.05018,-0.97015,1.04951,0
0.16787,0.35008,-1.50991,1.26125,0.37267,1.31131,0.70518,-0.37329,0.64475,2.41490,2.11099,-0.73927,-0.43327,0.14518,-0.26998,1.20998,2.29942,0.87771,0.15846,0.21340,0.35243,0
-1.25198,-0.73637,0.91296,-0.16100,1.19464,1.50250,-0.45976,0.07820,-0.23573,3.20942,1.20587,-0.12636,-1.88066,1.28945,0.25594,0.66784,0.12945,0.61056,0.65846,2.80822,-0.57226,0
-0.60370,2.26408,1.55736,-0.85427,1.35498,3.39697,-0.16386,-0.63054,-0.04204,-1.37394,1.94038,-0.38116,2.96642,0.69879,0.03099,1.02848,0.58858,1.64866,-0.82781,1.50347,-0.18874,0
-1.09166,1.16802,1.74134,-0.23701,1.34666,1.04394,-0.90278,0.53701,1.56087,0.02835,-0.57478,0.28638,-0.63360,0.49289,-0.06595,-0.09290,0.08173,-0.19394,0.72081,0.81673,-0.32363,0
1.02296,0.46654,0.60385,1.38288,2.67267,0.83347,-1.09196,0.91301,1.74584,0.13759,1.44934,-0.36519,-0.12564,0.71802,0.49703,1.29496,1.57922,0.18970,0.09292,0.58709,0.81143,0
1.96642,-0.96627,0.53311,-1.89210,0.75585,0.12479,1.18874,-0.40578,0.45848,0.56331,0.31765,0.05537,-1.77969,1.04349,0.60999,0.01301,0.16572,0.71334,1.79162,2.14232,-1.69798,0
-0.84298,0.38410,0.48676,1.89004,1.79283,2.00196,1.74978,-0.44060,0.16854,0.18318,1.33335,1.60372,-0.10091,0.30365,-0.39893,-0.43229,0.65022,-0.31318,1.02311,2.04639,1.45022,0
-0.32493,-0.83362,-1.29943,0.19585,-0.12348,1.88879,-0.48346,-2.46482,1.30961,0.62620,2.17908,0.55814,1.22237,2.37482,-0.05255,2.17432,0.38231,-0.01452,0.58549,-0.32951,-0.12961,0
-0.01971,-0.80148,-0.59031,-0.24056,2.13804,0.89765,-0.92482,1.45209,0.06453,-0.93528,0.61478,-1.19284,-0.59802,0.22152,-0.29329,-0.54981,1.39328,0.05995,-0.10263,-0.04416,-0.65946,0
1.35932,0.78610,-0.45789,2.82968,0.88782,-0.92805,0.90701,-1.15867,1.80203,1.86915,0.35000,1.36828,0.79422,-0.83899,1.93556,0.33836,1.02462,-0.03258,-0.50875,-0.27922,0.49116,0
-0.23909,0.68534,-0.24561,0.17594,2.56269,2.18944,0.41529,0.71813,-1.57273,-0.73564,-0.36863,0.79362,1.25300,0.17904,-0.61426,-1.17154,0.20662,2.07619,0.80664,1.33169,0.18103,0
0.28233,1.07765,0.06943,0.13259,0.84271,0.16741,-0.33864,0.72366,0.94182,-0.64166,1.98117,-1.09199,0.13438,1.00052,-0.51925,-0.02156,2.08203,0.06216,-1.20908,0.30638,-0.23473,0
-0.50365,1.20072,-1.29362,0.00817,1.20086,-0.05566,1.04350,0.63242,1.21570,1.01533,-0.64255,0.60469,1.67290,-2.21429,-0.11916,0.49023,-0.35253,0.39646,0.07303,0.89819,1.19525,0
-0.91173,1.48211,1.62983,-0.30550,-1.74399,0.58093,0.38114,0.77851,-0.49299,-0.07623,0.62679,0.11898,-0.36970,0.47223,0.91721,0.79257,1.06597,-0.37004,1.29728,-0.51285,1.70530,0
-0.85557,0.50523,0.70024,-0.93755,0.95341,-1.15087,0.15255,-0.37878,2.48587,-1.28270,-0.95320,-0.56288,0.22128,0.82388,0.42847,-0.80156,1.37634,0.54516,0.18690,-0.09028,1.17764,0
0.24949,2.27166,0.80533,-0.47056,1.60308,-0.02069,2.64900,0.32230,2.66960,-1.55348,-0.06943,0.70045,-0.46738,-0.42283,0.40517,0.03928,2.23001,0.11489,1.25192,1.48719,-0.01329,0
-0.33372,-1.14847,1.08225,-0.42047,-0.69192,2.45236,0.58283,-0.57711,-1.26458,0.60187,0.75753,1.22009,1.79828,1.57608,-0.36594,0.52954,-1.26750,-0.02673,1.05696,0.64989,1.87468,0
1.38732,-1.06379,1.34276,1.72886,2.45714,-0.07104,-0.02928,-1.22190,0.48636,2.41595,0.10744,0.02503,1.84242,0.43281,0.19576,2.04589,1.17023,1.80020,-1.00613,0.50971,0.41769,0
0.26504,-0.95810,2.05959,2.07387,1.13577,-0.40676,0.00582,-0.15745,0.44443,0.57413,0.90954,-0.12628,1.09317,0.40277,-0.13878,1.47059,0.74618,0.32610,-0.97218,1.77305,1.17201,0
0.93625,0.13094,0.52964,0.63342,0.43870,-0.01414,-0.28164,-0.01961,0.39802,-0.80199,1.38793,0.14798,0.28530,1.12188,-0.29526,2.27258,0.98631,1.19909,2.02434,2.14242,0.89492,0
0.25007,0.68334,1.27337,0.92306,2.14414,1.82846,2.07875,-1.30632,0.82864,0.04677,1.29812,0.62369,-1.52283,0.96566,1.86884,0.32437,0.57665,0.02800,-1.10026,-0.37473,-0.32513,0
3.36182,-0.13310,2.16160,0.90253,1.10578,-1.99670,0.97875,1.42949,-0.26678,1.62164,1.07944,0.91321,0.40100,1.00681,0.79179,1.37725,-1.72976,0.87239,1.03618,-1.02118,0.54924,0
1.79707,-0.51154,-0.37476,1.10474,0.36193,1.51168,0.05891,1.87705,1.20972,0.53117,-0.47561,0.96326,-0.58733,1.10853,0.26956,1.50402,-0.89865,0.61974,1.26182,0.04795,-2.41541,0
0.46577,-1.20485,0.61472,-0.40950,0.03438,1.34636,0.19983,0.34991,-0.63881,0.76364,1.25200,-0.38721,1.36895,0.60315,1.58019,1.38606,1.06906,-0.09306,0.66702,0.71274,-0.56636,0
0.07936,1.00995,1.48415,-0.97257,0.05005,1.05045,-0.55777,0.04412,0.94660,1.32715,0.50878,0.11711,1.41636,2.34223,-0.24594,0.40143,-0.36718,-0.21516,2.13249,2.39305,0.28042,0
0.64714,0.67789,0.25899,0.15958,0.75420,-0.22453,0.59180,0.79536,-1.79873,0.15853,0.18984,-0.90558,-0.00604,1.25392,-0.65157,1.17158,0.86529,-0.20962,0.53517,1.13047,0.42476,0
0.93682,0.28874,1.18052,1.46246,0.83290,-0.31997,1.14846,0.63386,1.41513,1.65912,0.30874,1.80037,0.81990,0.10771,0.79493,-0.88075,1.36030,0.20184,-1.18937,0.58724,-0.22443,0
0.55558,-0.51273,-0.40946,1.91284,0.72896,1.16295,-1.72352,-0.28628,0.45871,0.90377,0.62493,0.82772,-0.10029,1.32925,2.68775,-0.05253,0.62116,-0.31614,0.15691,1.51693,-1.18816,0
0.99432,1.08945,-0.24790,-0.45612,1.13549,0.33142,0.88449,0.15205,2.21563,0.65336,0.20812,-0.05978,0.53972,-0.69350,1.33164,0.31687,-0.93104,1.49682,-0.35481,-1.01159,-0.60665,0
1.54384,1.24937,1.33727,0.47387,-0.77015,1.28616,3.44390,1.96857,0.03851,-0.22494,1.27226,-0.00800,-0.99491,0.73345,0.61574,1.10535,0.53162,-0.74701,2.59710,0.45576,0.28018,0
0.49191,0.08566,-0.73385,-1.27057,-0.60153,1.36512,1.44197,-0.31583,-0.62047,-2.14260,0.68679,1.28753,1.09421,0.00239,0.83077,-1.27191,-0.47618,0.66026,1.16590,-1.86760,-1.27092,0
0.30171,1.53401,1.22862,0.10936,2.18746,0.14922,-0.55654,0.18530,1.38430,0.57548,-0.76946,0.38900,2.50134,-0.71063,0.30518,-1.35886,1.43027,-0.56034,-1.65382,-0.75737,1.06130,0
0.01265,0.11564,1.14812,0.24365,0.08552,1.55889,-0.64984,-0.08051,0.32717,-1.12184,0.49512,1.51810,2.84435,0.75728,1.55054,0.71888,2.52510,0.90763,2.28620,-1.09078,0.74123,0
-0.14740,-0.04666,0.56410,-1.47705,-0.61102,0.74782,0.25805,2.66849,1.70599,0.83483,-0.38890,1.42454,0.00531,1.07229,0.93827,0.80935,-1.11366,0.76082,1.50754,0.22992,0.06224,0
2.02504,-0.26060,0.20278,-1.36284,1.60848,0.97073,-0.57692,-1.33124,-0.17763,-1.26074,0.39930,0.45671,-0.68529,0.91168,1.32961,-0.23691,-0.48183,1.46371,-0.93747,2.47548,0.24687,0
0.24699,1.84464,-0.33019,1.14136,2.24544,0.22534,1.31086,2.66005,2.22294,0.58347,2.06848,1.10184,-0.67142,1.47463,1.10573,1.12214,1.28735,1.44998,0.17028,-0.82368,1.03000,0
1.07948,-0.18873,0.06047,-0.21293,2.61731,-0.18925,1.63197,1.08909,-0.70359,0.49947,0.25577,0.38425,0.20674,1.70620,1.70238,0.26338,-1.31486,0.06434,0.91830,3.10048,0.63436,0
-1.01335,0.83723,0.64151,1.20905,0.81149,-0.68870,-0.34512,-0.09618,-0.19136,0.25823,1.30318,-0.44363,0.08534,-1.27866,-0.48297,0.39522,0.15164,1.54761,1.13558,-0.29001,1.87891,0
0.15317,1.91914,0.88854,0.50125,1.07802,0.82940,1.14352,0.32007,-1.36591,-2.00810,0.38569,0.43789,-1.87163,0.58659,1.34830,1.33415,-1.22212,-0.27041,0.01266,0.75583,1.89057,0
-1.58489,-0.11586,0.89239,0.87958,1.52975,-1.18019,1.39427,3.15671,2.04034,-0.94118,-0.18847,0.89599,-0.05067,0.87509,-0.03586,2.22652,1.19613,0.56166,1.68799,2.10691,0.03333,0
1.08164,-0.20718,-0.20286,0.85574,0.13203,-1.35336,0.90660,1.22821,-0.38856,0.50309,0.10526,1.89157,0.86113,2.62840,0.56963,-0.97195,0.38753,0.95832,-0.59574,-0.41058,-0.33551,0
-0.15328,1.37754,0.25798,0.51069,-0.11884,0.67302,1.43864,-1.13927,0.87325,0.44716,0.12673,1.33979,0.07548,1.63122,0.54682,2.10149,0.06065,-0.32708,-0.39498,-0.02038,0.17264,0
0.60040,0.57194,1.70170,-0.25792,0.53717,0.99298,0.19104,-0.46572,0.92599,1.27577,1.02062,0.33879,1.15987,1.54791,0.05256,1.09186,1.10398,2.50613,0.38707,-1.21020,0.91854,0
0.16047,-0.26336,0.48706,-1.42798,1.02137,0.07297,0.04208,-0.24081,1.24374,-0.20643,-0.20280,1.63390,-0.28727,0.66780,2.15016,0.06834,-0.15862,0.07638,1.58984,-0.13398,0.11004,0
0.73040,1.78922,-0.98658,1.28428,0.16977,1.25164,-0.33614,0.53808,1.02090,-0.94245,0.18785,-0.42173,0.17617,0.53396,0.21758,-2.17555,0.71057,0.11008,0.18651,-0.02135,-0.53405,0
0.51229,0.52076,0.42295,0.74018,1.73491,0.66806,0.30431,-0.17134,0.47314,1.09907,-0.40893,0.96145,-0.62316,-0.88404,0.32165,0.09472,-0.75433,1.09221,0.08083,1.24300,-1.35238,0
0.77998,-1.55548,0.67578,0.54343,0.54699,-1.40653,-0.51976,0.76427,-0.92428,-0.15558,0.71588,-0.69694,0.56353,0.42278,1.04070,0.70747,-0.11160,-0.35215,1.19393,-0.32879,1.59373,0
-2.07420,1.06737,0.15116,1.08097,0.28095,0.58280,2.02051,0.13418,2.14489,-0.10314,1.17631,0.58131,0.15148,-0.37653,0.62224,0.91257,-0.28554,1.30591,-0.55814,0.02926,-0.93813,0
-0.96277,0.29374,0.59772,-1.20569,1.77942,1.32934,0.02164,1.02873,-0.25754,0.20232,1.11895,-0.07236,0.54154,1.67794,1.15270,0.76321,0.92414,-0.49620,1.23736,-0.21194,0.15251,0
0.92674,-0.12438,-1.03374,-0.15660,-0.20147,-0.00677,-0.11259,0.00541,-0.26845,-0.96198,0.23388,-0.93472,0.83209,-0.61392,-1.25289,1.07636,0.21745,0.10636,0.68492,1.41803,0.21857,0
2.18930,0.41429,1.48547,-0.25430,-0.07917,0.60689,-0.94060,0.61017,1.02023,-0.33430,-0.14107,-0.12828,-0.29903,-0.10639,0.52447,0.16557,1.64447,0.15956,1.44735,0.30126,1.29902,0
0.68224,0.46296,0.95217,0.65688,1.19940,0.45914,-0.40028,0.22860,0.65455,-1.79154,-0.45343,-0.21353,1.25541,1.71116,-0.84072,0.63500,-1.04186,0.99926,-0.33982,0.97566,-1.42168,0
-1.50328,1.20337,0.08149,0.68478,0.30998,-0.03843,1.07008,1.89826,-1.25618,-0.17472,1.07647,1.73292,0.23523,-1.05613,1.27906,0.26654,-0.54627,1.33238,0.24985,1.00849,-1.45015,0
-0.57526,-0.74099,0.13181,-1.37410,1.70452,0.27812,1.50032,0.24055,0.64529,-0.95873,-0.06197,0.47836,0.76119,1.39719,1.04265,1.06851,-1.40087,0.75025,-0.06990,2.06058,-0.32862,0
-0.03841,0.44093,1.94792,0.53208,-0.39450,1.03676,0.85321,-1.00073,1.57455,-0.91456,0.06836,0.67890,-1.22751,-0.18077,0.66394,2.19400,0.97496,2.68305,2.02094,1.23372,1.24670,0
-0.15893,-0.05759,-0.20311,-0.43539,0.09124,0.58309,0.00424,1.67669,0.08562,0.29917,-0.76396,1.29057,-0.08949,0.10704,1.91889,-1.23399,-0.77501,-1.53220,1.32123,1.99864,-0.21758,0
0.94105,1.12743,-0.83981,0.47784,-0.14102,-0.19426,1.01492,0.99981,-0.00835,-0.04992,1.01572,-0.76252,-0.94040,-2.75404,-0.10486,-0.16790,0.46083,0.02305,-0.40361,-1.20232,1.75420,0
1.76322,2.66006,-0.42428,-0.86999,2.25754,1.29133,-0.11754,1.52043,0.61610,0.04820,0.19914,0.82999,1.65550,0.31066,1.72470,0.01690,2.04741,-0.27306,0.28351,0.99951,0.86798,0
0.54466,0.42116,0.30621,1.28333,-0.92375,1.82296,2.72254,-0.75193,2.34071,-1.11414,-0.37630,1.23970,-1.00835,1.13051,2.13852,-0.08937,2.12592,0.44690,1.82540,-0.49184,-0.12516,0
1.23558,-0.46811,1.64128,0.79675,1.72927,-0.57520,0.23096,-0.31517,0.59555,1.03316,2.45622,1.14924,-0.43859,-0.09141,0.89543,0.48298,0.60048,1.30867,0.49437,-0.62060,1.36426,0
0.54737,0.31663,1.12697,-0.74954,-0.11280,0.18309,1.09360,-0.41156,1.92665,0.83053,-0.11142,-0.45566,1.19754,0.02513,0.31588,1.66275,0.41764,-0.10782,1.86401,-0.13701,1.56932,0
-0.37738,0.69177,-1.64253,0.81260,0.59869,0.69530,0.17948,0.67003,-0.50151,0.28195,0.29896,0.21465,-0.05342,0.35541,0.81077,-0.99677,-0.13648,-0.02596,1.25505,1.09641,-0.08443,0
1.75614,-0.19077,1.11975,-0.58349,0.98848,-1.34062,1.24302,1.81047,0.54626,1.87176,-0.00231,-0.21633,-0.71155,0.80342,2.59507,0.22845,-1.46114,-0.22238,-0.37661,-0.95873,0.81651,0
1.30566,-0.51536,1.29169,-0.82988,-0.12785,-1.19238,1.71626,-0.27364,0.05312,1.09202,0.71237,0.04281,-0.80678,0.72218,0.56008,2.72638,0.56460,0.15926,-0.17225,0.47303,-0.63524,0
0.63089,0.40242,1.53336,-1.02635,1.25984,-1.34283,0.59623,-0.92826,0.56965,1.58202,-0.05363,1.15766,0.94048,1.32146,1.41876,0.30661,0.24712,-0.64854,0.56698,-0.43561,-0.18855,0
-0.77516,1.45927,0.99415,3.05681,-0.72439,1.25407,0.49314,2.99721,1.46489,1.03431,1.78751,0.81973,-1.01597,2.55592,2.78060,0.94582,-0.80075,-0.94070,1.29613,-0.48697,-0.94317,0
-1.15414,1.38103,0.44800,0.65224,1.37670,-0.67709,0.24058,1.06951,0.59231,0.28336,0.27257,1.89331,-0.85899,-0.28894,0.98276,1.87995,-2.16562,0.30168,-0.38481,-0.06707,0.03119,0
0.38692,1.21926,-0.96427,1.35467,0.19851,0.29291,1.54293,-0.46936,1.06507,-0.39896,0.89518,0.13078,-0.92161,-0.24613,0.45034,0.65343,-0.91493,1.19622,-0.05629,1.32471,0.79541,0
1.81002,0.42096,-0.32293,-0.32379,0.50474,0.98167,2.33811,0.50321,-1.09556,2.32874,0.95773,0.60535,2.53516,-0.49644,2.48343,2.54220,0.84336,1.66027,0.33056,0.39058,0.16333,0
0.46962,2.49816,1.00759,1.50028,1.60061,0.14947,0.85335,0.67407,1.28975,0.30434,1.99601,1.17776,-1.36958,1.04225,-1.08848,0.92868,-0.41765,0.48348,1.08713,2.11615,0.33393,0
2.33752,0.79059,1.28036,0.83554,0.74864,1.91144,0.21376,-1.15735,-0.64651,-0.26493,0.92264,-0.69022,0.00979,-1.11427,0.85813,1.60747,-0.80985,0.89684,0.07683,-0.33028,-0.16085,0
-0.15940,-1.62838,1.21005,-0.05903,-0.68471,-0.51112,-0.44226,0.92033,2.10195,-1.69191,0.56758,1.68186,-0.52258,-1.01292,0.00832,1.17287,-0.49945,0.96685,0.18616,1.67929,0.09918,0
0.15798,0.99227,0.00956,1.94982,1.61822,0.62433,0.36694,1.35088,-0.49974,-0.96022,0.64378,1.16319,2.34736,2.22733,-0.65410,-0.11744,0.81984,0.77145,2.25028,0.20884,0.35258,0
0.10329,0.59074,-0.36410,-0.48991,-0.35599,0.91020,0.28563,1.15759,0.52436,1.68724,-0.02158,-0.36019,0.08527,-1.44273,-0.43979,0.93180,-1.55660,-0.38194,1.32888,1.12368,1.28604,0
0.75137,1.80816,0.62171,-0.53082,0.37317,2.51233,0.84674,1.00685,0.36642,0.30613,0.82736,-0.72253,0.23098,1.41588,-0.20662,1.82522,-0.05120,1.29850,-0.80664,0.73660,0.02482,0
-0.70736,1.41122,0.78474,-0.17909,-0.47140,-1.59307,1.97107,0.53283,2.71873,1.81001,-1.28885,0.55518,-0.05633,0.30321,-0.82938,-0.37057,0.42582,-0.55727,0.77697,0.80821,1.14941,0
1.25892,-0.07385,1.88208,0.40479,1.07852,-1.17195,1.54720,1.31479,-0.35094,2.27056,-0.64380,0.73926,1.70211,0.69466,1.16817,0.37431,1.00484,0.70792,0.98070,1.56165,-0.23296,0
0.77335,1.48066,0.44575,-0.14094,1.41592,0.59118,0.03229,-0.68326,-0.51089,1.10717,-0.25097,-0.81536,1.16235,-1.51052,0.68835,-0.03964,-0.69781,1.66780,1.58798,1.34111,2.14390,0
1.53856,-0.21709,-0.46280,-1.10583,1.73055,-0.47100,1.50925,0.38650,0.18307,0.27359,1.20904,-1.35783,1.19683,1.54396,-0.60985,0.03625,-0.10019,-0.72447,-0.51448,0.50791,-0.61343,0
0.46356,0.33077,0.79312,-0.07247,1.30502,0.74836,-0.66845,-0.90069,0.95019,0.45703,0.58236,-0.53306,1.21259,0.65080,-0.79933,0.36982,0.98791,0.28434,-1.56518,-0.59080,1.39961,0
0.75586,1.65089,-0.17581,1.81314,-0.05875,-0.00335,0.36252,-0.16541,-0.86404,1.47246,0.11328,0.42697,0.97452,-2.38410,0.79951,-1.20569,1.34959,1.03266,-0.42446,-1.15040,1.05619,0
0.35061,0.73147,-0.32485,0.32482,0.72813,1.56480,0.81272,0.40431,2.27372,0.56887,0.56848,0.00969,-0.09536,1.88426,0.35510,2.78508,0.58666,-0.34283,0.31490,1.26392,0.14868,0
-0.70195,-0.26356,-0.36087,-0.63816,1.26306,0.10764,-2.47865,2.07268,-1.06560,1.05361,1.66181,0.58234,0.98914,-0.12179,-0.07724,-0.26290,-0.55720,-1.19111,1.55700,0.46386,-2.03369,0
0.77953,-1.34979,-0.83651,0.71379,-0.84098,0.69920,-0.53846,0.30528,0.11764,2.01174,0.82308,1.55293,1.50513,0.88705,1.02268,-0.33733,1.31813,0.38717,2.16772,0.34153,0.75589,0
2.78115,1.22137,0.13895,2.80998,1.70247,2.37060,-0.94198,0.04312,0.47663,0.33217,0.51856,1.77881,0.85265,0.04985,1.16166,1.11277,0.59238,0.79825,-0.95018,0.04497,1.45889,0
1.07870,-1.62928,0.90366,-0.12993,-1.37343,0.94596,0.92550,2.69604,2.42360,-0.46271,0.73541,1.16011,0.79992,-0.23176,2.35503,-0.66373,0.16508,0.04630,0.32234,1.01376,0.14609,0
0.62811,-0.64803,-1.01873,1.16390,2.31969,1.13648,1.73052,-0.34816,0.17215,-0.10947,-0.75581,1.06470,0.45377,2.35800,0.25362,1.03108,-0.48133,1.07562,1.19859,-0.47095,1.30512,0
-0.52431,0.94411,-0.86954,-0.01877,0.16728,-0.34792,0.51789,2.16422,0.15219,-0.22137,1.83022,0.55809,0.68639,0.92137,-1.21648,-1.34505,0.45716,-0.76388,0.59779,-1.08718,-1.63117,0
-0.23108,0.41378,-0.37986,2.89212,1.09582,-1.62468,0.60727,-0.82183,0.45000,2.00841,-0.17889,1.93932,2.05147,-0.60938,1.57791,2.08672,0.23198,0.03057,1.23055,-1.27952,-0.44828,0
2.16492,0.12244,0.88444,0.27754,-0.49102,-0.24902,-0.57226,1.76804,0.57203,1.30966,-0.31056,1.03634,-0.83776,-0.28986,0.53574,0.32524,-0.58237,0.48460,-0.22991,-1.32043,0.23125,0
-0.22616,2.15417,2.37282,-0.06739,2.68358,0.96324,-0.21547,0.80904,1.40991,1.46725,1.26093,-1.82782,0.90061,0.82422,1.10814,1.82374,0.36663,0.43330,0.74601,-0.76428,-0.68420,0
-0.38078,1.20088,0.74709,-0.99062,1.61423,2.61657,-0.05544,1.37571,0.90445,1.33083,-1.60747,0.26115,0.54263,-0.17081,-0.43504,-0.55599,2.43738,0.15429,0.04835,0.20738,0.72623,0
-0.93138,2.81987,1.07086,2.57953,0.54235,0.87007,1.38467,1.46643,0.17985,0.36413,0.07933,1.61880,-0.38451,0.05368,1.70933,-0.88810,1.49297,-0.53421,0.72952,1.25305,0.54021,0
1.17657,1.02365,0.33488,1.59468,1.60298,1.52254,-0.23282,0.41089,1.69752,2.35633,1.47366,-0.49554,0.14422,0.60550,-1.05421,0.44094,0.85368,0.38859,0.69243,0.58570,1.06682,0
0.56823,0.08873,0.16181,-0.55938,1.55732,1.37884,2.03491,-2.34890,0.97441,0.52134,-0.92588,-0.98842,-0.64113,1.99303,-0.15339,-1.47614,2.05123,-0.00906,1.69668,0.40733,2.64381,0
-0.51594,0.66772,0.02709,-1.91331,0.41737,-0.85792,-0.93265,0.27816,0.79373,0.25507,0.83504,-0.19093,1.68001,-0.03726,0.19349,3.82533,0.27664,1.72885,-1.80837,0.69476,0.14073,0
-0.56121,0.03821,-1.17226,1.20113,-0.81180,0.19204,0.64604,0.63384,0.18715,-0.09732,1.59385,0.77724,0.29006,0.59991,-0.14955,0.04042,1.00902,0.89062,1.93943,-1.40298,0.17419,0
0.08132,0.93025,0.57900,1.10508,-1.72004,0.21363,0.43683,1.44192,0.13997,0.03346,0.88774,0.31980,-1.18487,1.37485,-0.30971,1.21969,2.08088,-1.14902,0.08216,-0.39171,0.46685,0
-0.14700,3.48485,-0.73350,1.56443,1.00403,0.45000,2.31097,0.76114,-1.15840,-0.34036,1.16221,-0.74395,0.00797,-0.37926,0.98074,0.06879,-1.81940,0.28708,0.54744,1.50692,-0.92587,0
1.96180,-0.19797,-1.29841,-1.36255,0.06218,0.50108,0.29298,-1.64091,0.44394,-0.14330,0.43784,0.15908,0.13037,-0.26499,-0.86329,3.13954,0.77837,-0.19185,0.09720,-1.35850,-0.28140,0
2.80659,0.89053,-0.44276,1.88177,0.06202,-0.49251,-0.51729,0.51638,-0.45861,-0.17201,-0.69453,0.06030,0.56616,-0.80948,0.17729,-0.35167,1.18541,0.95930,-0.42322,1.25350,2.19639,0
0.59481,-0.76322,0.55347,-0.59750,-0.25798,-0.30542,0.18062,-1.59221,0.92767,-0.43460,1.40152,0.15622,0.00278,0.47496,0.39579,1.41427,-0.36070,0.52778,0.21752,0.00097,0.87968,0
0.34884,-0.56863,2.71121,1.08362,-1.70239,-0.32545,1.34179,0.18974,0.27231,-1.27639,1.24973,1.38637,1.96425,0.11837,0.24429,0.13345,2.26286,-1.84283,0.71795,0.25624,0.55460,0
-0.55812,0.97091,0.04243,-0.35245,1.50859,0.48099,0.62520,1.35121,-0.49524,0.46934,2.42173,-0.39592,-0.82858,2.13130,-0.86478,0.99597,1.07518,-0.76158,1.44032,0.31762,0.43613,0
0.68963,2.39412,-0.04926,-0.08867,-0.34757,0.39941,-0.56026,1.42904,-0.88989,-0.43863,-0.82201,0.01172,1.16709,0.57878,1.74672,1.84406,0.79636,0.73823,0.67280,-0.56125,1.28584,0
0.82771,0.98797,0.79841,0.47143,-0.58417,-0.52232,-0.77762,1.04776,0.84990,1.87187,-0.81368,-0.71952,0.70512,0.33414,1.35685,-0.11489,0.96880,-0.64276,0.50511,0.51010,1.38608,0
1.00975,-0.51581,1.13207,0.94686,2.53526,-1.75660,1.04739,1.95108,0.68857,0.35049,-0.11581,1.70754,1.80080,1.02041,0.52762,0.18146,1.32641,3.14641,0.02642,2.22495,-0.32875,0
-0.35152,-1.64923,0.08355,1.35671,0.02167,-1.35097,-0.15577,0.13771,0.35735,0.48777,1.88151,-0.01176,0.71387,-0.86155,0.81213,0.95007,0.86910,-0.79232,1.52918,-0.73338,0.47902,0
-1.30439,1.00845,0.18668,0.90953,-0.14013,-1.31907,1.19500,1.36703,-0.65367,0.30925,0.61693,1.53604,-0.40964,-0.56596,-0.11908,1.04707,0.33289,-0.02913,0.33394,0.09448,-0.14405,0
1.66501,1.19076,-0.55054,0.44948,0.36511,-0.61028,-0.80298,2.67158,1.79419,2.22759,-0.53644,0.57225,-0.52073,-0.15491,0.61008,0.84765,-2.36038,1.56484,0.67937,-0.33003,1.62225,0
0.14165,0.57001,0.26639,1.30924,0.15648,-0.00578,0.63058,0.84834,-1.40783,-1.43563,0.89265,2.79405,-0.29683,-0.60116,-1.56270,1.19910,-0.13861,2.84635,1.64403,1.10241,2.56030,0
0.63614,0.37041,1.79276,0.80235,1.58476,-0.60660,-0.94042,0.65571,0.59370,0.93825,2.74937,-0.18896,1.40852,1.27640,0.67880,0.20365,0.01338,0.44696,-0.43077,0.25144,-0.28437,0
-1.23614,0.81482,0.53500,1.25281,0.41063,1.01802,0.67801,-0.28005,2.29675,0.73084,0.79339,-0.08973,1.00597,1.09966,1.22614,0.76393,0.47118,-0.45887,1.34997,0.40813,0.71773,0
1.17179,1.80731,2.27091,0.24239,1.48478,0.24037,0.78040,-0.78947,-0.46901,1.33089,-0.15593,1.62658,0.29708,1.71999,-1.05136,1.23713,0.89948,-0.23329,0.35323,0.99300,-0.85872,0
0.79512,1.60149,0.66543,1.20021,-0.31551,2.27138,-1.17846,-0.98798,-0.70815,-0.23541,1.11242,2.15197,-0.95052,-0.40592,1.29684,-0.41263,-0.68083,0.19723,-1.15674,0.22248,0.53457,0
-0.04257,0.68002,0.26466,0.40311,-0.25389,-2.26744,0.96836,0.70663,1.10317,0.81765,2.72317,-1.07729,0.67051,-0.47298,0.91657,1.61629,-1.12405,0.20716,-0.54473,-0.30919,2.38014,0
-0.12090,0.95278,-0.65820,1.84454,-0.96440,-2.41828,-0.93716,1.20725,0.66107,0.34379,0.39344,1.79784,-0.18259,0.44472,-0.31480,-0.07102,1.37552,-0.05532,-0.03696,1.17505,0.59563,0
1.16176,-0.23931,-0.82902,0.65194,-0.63574,-0.05087,0.39515,0.58943,-0.78819,-0.20802,-1.55255,-0.13313,-0.70547,-0.58135,0.94189,0.97846,0.90851,1.72505,-0.64186,-0.34816,-0.72133,0
